customer_id,data_year,chapter,cstate,cname,description,premiums_written,losses_paid,taxes_paid,record_id,co_code,active_code
,2019,515.48,MI,Cherokee Insurance Company,Fire,0.0,0.0,0.0,2019-10642-Fire,10642,2856
,2019,515.48,MI,Cherokee Insurance Company,All other Accident and Health (b),0.0,0.0,0.0,2019-10642-All other Accident and Health (b),10642,2856
,2019,515.48,MI,Cherokee Insurance Company,Homeowners Multiple Peril,0.0,0.0,0.0,2019-10642-Homeowners Multiple Peril,10642,2856
,2019,515.48,MI,Cherokee Insurance Company,Commercial Auto Physical Damage,0.0,0.0,0.0,2019-10642-Commercial Auto Physical Damage,10642,2856
,2019,515.48,MI,Cherokee Insurance Company,Medical Professional Liability,0.0,0.0,0.0,2019-10642-Medical Professional Liability,10642,2856
,2019,515.48,IL,Chicago Insurance Company,Other Commerical Auto Liability,0.0,0.0,0.0,2019-22810-Other Commerical Auto Liability,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Other Private Passenger Auto Liability,0.0,0.0,0.0,2019-22810-Other Private Passenger Auto Liability,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Earthquake,0.0,0.0,0.0,2019-22810-Earthquake,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Surety,0.0,0.0,0.0,2019-22810-Surety,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Warranty,0.0,0.0,0.0,2019-22810-Warranty,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Fire,0.0,0.0,0.0,2019-22810-Fire,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Private Passenger Auto No Fault (pip),0.0,0.0,0.0,2019-22810-Private Passenger Auto No Fault (pip),22810,1321
,2019,515.48,IL,Chicago Insurance Company,Other Accident only,0.0,0.0,0.0,2019-22810-Other Accident only,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Workers Compensation,0.0,0.0,0.0,2019-22810-Workers Compensation,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-22810-Guaranteed Renewable Accident and Health (b),22810,1321
,2019,515.48,IL,Chicago Insurance Company,Commercial Auto Physical Damage,0.0,0.0,0.0,2019-22810-Commercial Auto Physical Damage,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Multiple Peril Crop,0.0,0.0,0.0,2019-22810-Multiple Peril Crop,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Allied Lines,0.0,0.0,0.0,2019-22810-Allied Lines,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Commerical Multiple Peril (Non-liability portion),0.0,0.0,0.0,2019-22810-Commerical Multiple Peril (Non-liability portion),22810,1321
,2019,515.48,IL,Chicago Insurance Company,Aircraft,0.0,0.0,0.0,2019-22810-Aircraft,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Products Liability,0.0,0.0,0.0,2019-22810-Products Liability,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Collectively Renewable Accident and Health (b),0.0,0.0,0.0,2019-22810-Collectively Renewable Accident and Health (b),22810,1321
,2019,515.48,IL,Chicago Insurance Company,Fidelity,0.0,0.0,0.0,2019-22810-Fidelity,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Commercial Auto No Fault (pip),0.0,0.0,0.0,2019-22810-Commercial Auto No Fault (pip),22810,1321
,2019,515.48,IL,Chicago Insurance Company,Mortgage Guaranty,0.0,0.0,0.0,2019-22810-Mortgage Guaranty,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Farmowners Multiple Peril,0.0,0.0,0.0,2019-22810-Farmowners Multiple Peril,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Other Liability - Occcurence,0.0,0.0,0.0,2019-22810-Other Liability - Occcurence,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Credit,0.0,0.0,0.0,2019-22810-Credit,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Commerical Multiple Peril (Liability portion),0.0,0.0,0.0,2019-22810-Commerical Multiple Peril (Liability portion),22810,1321
,2019,515.48,IL,Chicago Insurance Company,All other Accident and Health (b),0.0,0.0,0.0,2019-22810-All other Accident and Health (b),22810,1321
,2019,515.48,IL,Chicago Insurance Company,Aggregate Write-In,0.0,0.0,0.0,2019-22810-Aggregate Write-In,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Boiler and Machinery,0.0,0.0,0.0,2019-22810-Boiler and Machinery,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Federal Flood,0.0,0.0,0.0,2019-22810-Federal Flood,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Ocean Marine,0.0,0.0,0.0,2019-22810-Ocean Marine,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Homeowners Multiple Peril,0.0,0.0,0.0,2019-22810-Homeowners Multiple Peril,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Private Passenger Physical Damage,0.0,0.0,0.0,2019-22810-Private Passenger Physical Damage,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Medicare Title XVIII,0.0,0.0,0.0,2019-22810-Medicare Title XVIII,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-22810-Non-Renewable for Stated Reasons only (b),22810,1321
,2019,515.48,IL,Chicago Insurance Company,Inland Marine,0.0,0.0,0.0,2019-22810-Inland Marine,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-22810-Non-Cancelable Accident and Health (b),22810,1321
,2019,515.48,IL,Chicago Insurance Company,Other Liability - Claims Made,0.0,17410.0,0.0,2019-22810-Other Liability - Claims Made,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Excess Workers Compensation,0.0,0.0,0.0,2019-22810-Excess Workers Compensation,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Group Accident and Health (b),0.0,0.0,0.0,2019-22810-Group Accident and Health (b),22810,1321
,2019,515.48,IL,Chicago Insurance Company,Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-22810-Federal Employees Health Benefits Program Premium (b),22810,1321
,2019,515.48,IL,Chicago Insurance Company,Medical Professional Liability,0.0,0.0,0.0,2019-22810-Medical Professional Liability,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Financial Guaranty,0.0,0.0,0.0,2019-22810-Financial Guaranty,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Burglary and Theft,0.0,0.0,0.0,2019-22810-Burglary and Theft,22810,1321
,2019,515.48,IL,Chicago Insurance Company,Credit Accident and Health (Group and Individual),0.0,0.0,0.0,2019-22810-Credit Accident and Health (Group and Individual),22810,1321
,2019,515.48,IA,Chiron Insurance Company,Excess Workers Compensation,0.0,0.0,0.0,2019-16356-Excess Workers Compensation,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Other Private Passenger Auto Liability,0.0,0.0,0.0,2019-16356-Other Private Passenger Auto Liability,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Ocean Marine,0.0,0.0,0.0,2019-16356-Ocean Marine,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Fidelity,0.0,0.0,0.0,2019-16356-Fidelity,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-16356-Guaranteed Renewable Accident and Health (b),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Other Accident only,0.0,0.0,0.0,2019-16356-Other Accident only,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Earthquake,0.0,0.0,0.0,2019-16356-Earthquake,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-16356-Federal Employees Health Benefits Program Premium (b),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-16356-Non-Cancelable Accident and Health (b),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Inland Marine,0.0,0.0,0.0,2019-16356-Inland Marine,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Mortgage Guaranty,0.0,0.0,0.0,2019-16356-Mortgage Guaranty,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Federal Flood,0.0,0.0,0.0,2019-16356-Federal Flood,16356,3257
,2019,515.48,IA,Chiron Insurance Company,All other Accident and Health (b),0.0,0.0,0.0,2019-16356-All other Accident and Health (b),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Burglary and Theft,0.0,0.0,0.0,2019-16356-Burglary and Theft,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Commerical Multiple Peril (Non-liability portion),0.0,0.0,0.0,2019-16356-Commerical Multiple Peril (Non-liability portion),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Surety,0.0,0.0,0.0,2019-16356-Surety,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Other Commerical Auto Liability,0.0,0.0,0.0,2019-16356-Other Commerical Auto Liability,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Aggregate Write-In,0.0,0.0,0.0,2019-16356-Aggregate Write-In,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Medicare Title XVIII,0.0,0.0,0.0,2019-16356-Medicare Title XVIII,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Financial Guaranty,0.0,0.0,0.0,2019-16356-Financial Guaranty,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Homeowners Multiple Peril,0.0,0.0,0.0,2019-16356-Homeowners Multiple Peril,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Boiler and Machinery,0.0,0.0,0.0,2019-16356-Boiler and Machinery,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Commercial Auto Physical Damage,0.0,0.0,0.0,2019-16356-Commercial Auto Physical Damage,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Aircraft,0.0,0.0,0.0,2019-16356-Aircraft,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Warranty,0.0,0.0,0.0,2019-16356-Warranty,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Other Liability - Claims Made,0.0,0.0,0.0,2019-16356-Other Liability - Claims Made,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Other Liability - Occcurence,0.0,0.0,0.0,2019-16356-Other Liability - Occcurence,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Medical Professional Liability,0.0,0.0,0.0,2019-16356-Medical Professional Liability,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Multiple Peril Crop,0.0,0.0,0.0,2019-16356-Multiple Peril Crop,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Private Passenger Physical Damage,0.0,0.0,0.0,2019-16356-Private Passenger Physical Damage,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-16356-Non-Renewable for Stated Reasons only (b),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Allied Lines,0.0,0.0,0.0,2019-16356-Allied Lines,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Commercial Auto No Fault (pip),0.0,0.0,0.0,2019-16356-Commercial Auto No Fault (pip),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Credit Accident and Health (Group and Individual),0.0,0.0,0.0,2019-16356-Credit Accident and Health (Group and Individual),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Farmowners Multiple Peril,0.0,0.0,0.0,2019-16356-Farmowners Multiple Peril,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Credit,0.0,0.0,0.0,2019-16356-Credit,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Fire,0.0,0.0,0.0,2019-16356-Fire,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Group Accident and Health (b),0.0,0.0,0.0,2019-16356-Group Accident and Health (b),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Products Liability,0.0,0.0,0.0,2019-16356-Products Liability,16356,3257
,2019,515.48,IA,Chiron Insurance Company,Commerical Multiple Peril (Liability portion),0.0,0.0,0.0,2019-16356-Commerical Multiple Peril (Liability portion),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Private Passenger Auto No Fault (pip),0.0,0.0,0.0,2019-16356-Private Passenger Auto No Fault (pip),16356,3257
,2019,515.48,IA,Chiron Insurance Company,Collectively Renewable Accident and Health (b),0.0,0.0,0.0,2019-16356-Collectively Renewable Accident and Health (b),16356,3257
,2019,515.48,NY,Chubb Indemnity Insurance Company,Earthquake,0.0,0.0,0.0,2019-12777-Earthquake,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Commercial Auto Physical Damage,0.0,0.0,0.0,2019-12777-Commercial Auto Physical Damage,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Surety,0.0,0.0,0.0,2019-12777-Surety,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Other Liability - Claims Made,0.0,0.0,0.0,2019-12777-Other Liability - Claims Made,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Inland Marine,0.0,0.0,9.0,2019-12777-Inland Marine,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,All other Accident and Health (b),0.0,0.0,0.0,2019-12777-All other Accident and Health (b),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Warranty,0.0,0.0,0.0,2019-12777-Warranty,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Collectively Renewable Accident and Health (b),0.0,0.0,0.0,2019-12777-Collectively Renewable Accident and Health (b),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Private Passenger Physical Damage,0.0,0.0,6.0,2019-12777-Private Passenger Physical Damage,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Aggregate Write-In,0.0,0.0,0.0,2019-12777-Aggregate Write-In,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Commerical Multiple Peril (Non-liability portion),0.0,0.0,0.0,2019-12777-Commerical Multiple Peril (Non-liability portion),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Mortgage Guaranty,0.0,0.0,0.0,2019-12777-Mortgage Guaranty,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Boiler and Machinery,0.0,0.0,0.0,2019-12777-Boiler and Machinery,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Allied Lines,0.0,0.0,0.0,2019-12777-Allied Lines,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-12777-Federal Employees Health Benefits Program Premium (b),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Fire,0.0,0.0,0.0,2019-12777-Fire,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Federal Flood,0.0,0.0,0.0,2019-12777-Federal Flood,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Private Passenger Auto No Fault (pip),0.0,0.0,1.0,2019-12777-Private Passenger Auto No Fault (pip),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Multiple Peril Crop,0.0,0.0,0.0,2019-12777-Multiple Peril Crop,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-12777-Non-Cancelable Accident and Health (b),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Other Commerical Auto Liability,0.0,0.0,0.0,2019-12777-Other Commerical Auto Liability,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Credit Accident and Health (Group and Individual),0.0,0.0,0.0,2019-12777-Credit Accident and Health (Group and Individual),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Excess Workers Compensation,0.0,0.0,0.0,2019-12777-Excess Workers Compensation,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Credit,0.0,0.0,0.0,2019-12777-Credit,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Burglary and Theft,0.0,0.0,0.0,2019-12777-Burglary and Theft,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Products Liability,0.0,0.0,0.0,2019-12777-Products Liability,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-12777-Non-Renewable for Stated Reasons only (b),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Other Private Passenger Auto Liability,0.0,0.0,5.0,2019-12777-Other Private Passenger Auto Liability,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Medicare Title XVIII,0.0,0.0,0.0,2019-12777-Medicare Title XVIII,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-12777-Guaranteed Renewable Accident and Health (b),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Aircraft,0.0,0.0,0.0,2019-12777-Aircraft,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Ocean Marine,0.0,0.0,0.0,2019-12777-Ocean Marine,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Commerical Multiple Peril (Liability portion),0.0,0.0,0.0,2019-12777-Commerical Multiple Peril (Liability portion),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Medical Professional Liability,0.0,0.0,0.0,2019-12777-Medical Professional Liability,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Fidelity,0.0,0.0,0.0,2019-12777-Fidelity,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Commercial Auto No Fault (pip),0.0,0.0,0.0,2019-12777-Commercial Auto No Fault (pip),12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Farmowners Multiple Peril,0.0,0.0,0.0,2019-12777-Farmowners Multiple Peril,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Financial Guaranty,0.0,0.0,0.0,2019-12777-Financial Guaranty,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Other Accident only,0.0,0.0,0.0,2019-12777-Other Accident only,12777,855
,2019,515.48,NY,Chubb Indemnity Insurance Company,Group Accident and Health (b),0.0,0.0,0.0,2019-12777-Group Accident and Health (b),12777,855
,2019,515.48,IN,Chubb National Insurance Company,Warranty,0.0,0.0,0.0,2019-10052-Warranty,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Collectively Renewable Accident and Health (b),0.0,0.0,0.0,2019-10052-Collectively Renewable Accident and Health (b),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Credit,0.0,0.0,0.0,2019-10052-Credit,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Other Liability - Claims Made,0.0,0.0,0.0,2019-10052-Other Liability - Claims Made,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Other Private Passenger Auto Liability,0.0,0.0,168.0,2019-10052-Other Private Passenger Auto Liability,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Commerical Multiple Peril (Non-liability portion),0.0,0.0,0.0,2019-10052-Commerical Multiple Peril (Non-liability portion),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Federal Flood,0.0,0.0,0.0,2019-10052-Federal Flood,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Farmowners Multiple Peril,0.0,0.0,0.0,2019-10052-Farmowners Multiple Peril,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Excess Workers Compensation,0.0,0.0,0.0,2019-10052-Excess Workers Compensation,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Surety,0.0,0.0,0.0,2019-10052-Surety,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-10052-Federal Employees Health Benefits Program Premium (b),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Commerical Multiple Peril (Liability portion),0.0,0.0,0.0,2019-10052-Commerical Multiple Peril (Liability portion),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-10052-Non-Renewable for Stated Reasons only (b),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Earthquake,0.0,0.0,8.0,2019-10052-Earthquake,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Allied Lines,0.0,0.0,0.0,2019-10052-Allied Lines,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Mortgage Guaranty,0.0,0.0,0.0,2019-10052-Mortgage Guaranty,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Products Liability,0.0,0.0,1.0,2019-10052-Products Liability,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Private Passenger Auto No Fault (pip),0.0,0.0,12.0,2019-10052-Private Passenger Auto No Fault (pip),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Fire,0.0,0.0,1.0,2019-10052-Fire,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-10052-Guaranteed Renewable Accident and Health (b),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Commercial Auto Physical Damage,0.0,0.0,0.0,2019-10052-Commercial Auto Physical Damage,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Group Accident and Health (b),0.0,0.0,0.0,2019-10052-Group Accident and Health (b),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Other Accident only,0.0,0.0,0.0,2019-10052-Other Accident only,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Medicare Title XVIII,0.0,0.0,0.0,2019-10052-Medicare Title XVIII,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Multiple Peril Crop,0.0,0.0,0.0,2019-10052-Multiple Peril Crop,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Credit Accident and Health (Group and Individual),0.0,0.0,0.0,2019-10052-Credit Accident and Health (Group and Individual),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,All other Accident and Health (b),0.0,0.0,0.0,2019-10052-All other Accident and Health (b),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Ocean Marine,0.0,0.0,0.0,2019-10052-Ocean Marine,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Medical Professional Liability,0.0,0.0,0.0,2019-10052-Medical Professional Liability,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Aircraft,0.0,0.0,0.0,2019-10052-Aircraft,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Fidelity,0.0,0.0,0.0,2019-10052-Fidelity,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Aggregate Write-In,0.0,0.0,0.0,2019-10052-Aggregate Write-In,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Burglary and Theft,0.0,0.0,2.0,2019-10052-Burglary and Theft,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Private Passenger Physical Damage,0.0,0.0,199.0,2019-10052-Private Passenger Physical Damage,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Financial Guaranty,0.0,0.0,0.0,2019-10052-Financial Guaranty,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Boiler and Machinery,0.0,0.0,0.0,2019-10052-Boiler and Machinery,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Commercial Auto No Fault (pip),0.0,0.0,0.0,2019-10052-Commercial Auto No Fault (pip),10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Other Commerical Auto Liability,0.0,0.0,0.0,2019-10052-Other Commerical Auto Liability,10052,2770
,2019,515.48,IN,Chubb National Insurance Company,Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-10052-Non-Cancelable Accident and Health (b),10052,2770
,2019,515.48,NY,Church Insurance Company (The),Multiple Peril Crop,0.0,0.0,0.0,2019-10669-Multiple Peril Crop,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Aircraft,0.0,0.0,0.0,2019-10669-Aircraft,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Boiler and Machinery,0.0,0.0,0.0,2019-10669-Boiler and Machinery,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Earthquake,0.0,0.0,0.0,2019-10669-Earthquake,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Inland Marine,0.0,0.0,0.0,2019-10669-Inland Marine,10669,2227
,2019,515.48,NY,Church Insurance Company (The),All other Accident and Health (b),0.0,0.0,0.0,2019-10669-All other Accident and Health (b),10669,2227
,2019,515.48,NY,Church Insurance Company (The),Farmowners Multiple Peril,0.0,0.0,0.0,2019-10669-Farmowners Multiple Peril,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Surety,0.0,0.0,0.0,2019-10669-Surety,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Other Accident only,0.0,0.0,0.0,2019-10669-Other Accident only,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Other Commerical Auto Liability,0.0,0.0,0.0,2019-10669-Other Commerical Auto Liability,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Homeowners Multiple Peril,0.0,0.0,0.0,2019-10669-Homeowners Multiple Peril,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Private Passenger Auto No Fault (pip),0.0,0.0,0.0,2019-10669-Private Passenger Auto No Fault (pip),10669,2227
,2019,515.48,NY,Church Insurance Company (The),Fidelity,0.0,0.0,0.0,2019-10669-Fidelity,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Commercial Auto Physical Damage,0.0,0.0,0.0,2019-10669-Commercial Auto Physical Damage,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Non-Cancelable Accident and Health (b),0.0,0.0,0.0,2019-10669-Non-Cancelable Accident and Health (b),10669,2227
,2019,515.48,NY,Church Insurance Company (The),Allied Lines,0.0,0.0,0.0,2019-10669-Allied Lines,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Burglary and Theft,0.0,0.0,0.0,2019-10669-Burglary and Theft,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Commerical Multiple Peril (Non-liability portion),0.0,0.0,0.0,2019-10669-Commerical Multiple Peril (Non-liability portion),10669,2227
,2019,515.48,NY,Church Insurance Company (The),Group Accident and Health (b),0.0,0.0,0.0,2019-10669-Group Accident and Health (b),10669,2227
,2019,515.48,NY,Church Insurance Company (The),Guaranteed Renewable Accident and Health (b),0.0,0.0,0.0,2019-10669-Guaranteed Renewable Accident and Health (b),10669,2227
,2019,515.48,NY,Church Insurance Company (The),Other Liability - Claims Made,0.0,0.0,0.0,2019-10669-Other Liability - Claims Made,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Ocean Marine,0.0,0.0,0.0,2019-10669-Ocean Marine,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Excess Workers Compensation,0.0,0.0,0.0,2019-10669-Excess Workers Compensation,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Federal Flood,0.0,0.0,0.0,2019-10669-Federal Flood,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Private Passenger Physical Damage,0.0,0.0,0.0,2019-10669-Private Passenger Physical Damage,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Mortgage Guaranty,0.0,0.0,0.0,2019-10669-Mortgage Guaranty,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Federal Employees Health Benefits Program Premium (b),0.0,0.0,0.0,2019-10669-Federal Employees Health Benefits Program Premium (b),10669,2227
,2019,515.48,NY,Church Insurance Company (The),Non-Renewable for Stated Reasons only (b),0.0,0.0,0.0,2019-10669-Non-Renewable for Stated Reasons only (b),10669,2227
,2019,515.48,NY,Church Insurance Company (The),Medicare Title XVIII,0.0,0.0,0.0,2019-10669-Medicare Title XVIII,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Fire,0.0,0.0,0.0,2019-10669-Fire,10669,2227
,2019,515.48,NY,Church Insurance Company (The),Credit,0.0,0.0,0.0,2019-10669-Credit,10669,2227
